USP.x,Sumarija,GJ,Odsjek,KO.x,KC,Povrsina,stranica,odluka,napomena,KC_odluka,KC_2,ko_mb,ku_naziv,ZUP_NAZIV,ZUP_SJEDIS,Sumarija.y,USP.y,KOKC,.id,OBJECTID,KO.y,BROJ_KC,SHAPE_Leng,SHAPE_Area
Buzet,Rovinj,NA,NA,Rovinj,2200/2,0.25,2,8,NA,2200/2,2200/2,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_2200/2,KC_IZ.csv,13677533,324914,2200/2,261.18634983138526,3750.140844950352
Buzet,Rovinj,NA,NA,Rovinj,4263,0.515,2,8,NA,4263,4263,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_4263,KC_IZ.csv,11681227,324914,4263,281.1252778334606,5198.790931766175
Buzet,Rovinj,NA,NA,Rovinj,4264/5,0.9,2,8,NA,4264/5,4264/5,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_4264/5,KC_IZ.csv,13686167,324914,4264/5,834.3881926332776,31013.175837634568
Buzet,Rovinj,NA,NA,Rovinj,7435,0.6532,2,8,NA,7435,7435,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_7435,KC_IZ.csv,11683305,324914,7435,348.7694338526858,6629.786071849139
Buzet,Rovinj,NA,NA,Rovinj,6815,1.1973,2,8,NA,6815,6815,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_6815,KC_IZ.csv,13618815,324914,6815,454.9523244095506,12270.739677203563
Buzet,Rovinj,NA,NA,Rovinj,6319/1,0.291,2,8,NA,6319/1,6319/1,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_6319/1,KC_IZ.csv,13630040,324914,6319/1,299.4430412542809,3104.616004217423
Buzet,Rovinj,NA,NA,Rovinj,1640,0.43,3,8,NA,1640,1640,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_1640,KC_IZ.csv,13686515,324914,1640,471.16791268985605,9707.378245320568
Buzet,Rovinj,NA,NA,Rovinj,2370/2,0.7848,3,8,NA,2370/2,2370/2,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_2370/2,KC_IZ.csv,12450250,324914,2370/2,396.10296291043085,7894.619027761913
Buzet,Rovinj,NA,NA,Rovinj,1564/1,0.205,3,8,NA,1564/1,1564/1,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_1564/1,KC_IZ.csv,13681909,324914,1564/1,231.72782075741995,2112.3471592927817
Buzet,Rovinj,NA,NA,Rovinj,2329/1,0.1,3,8,NA,2329/1,2329/1,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_2329/1,KC_IZ.csv,13672893,324914,2329/1,470.41163293843607,13408.69843178515
Buzet,Rovinj,NA,NA,Rovinj,6826/2,0.5,3,8,NA,6826/2,6826/2,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_6826/2,KC_IZ.csv,13622218,324914,6826/2,324.1475563464211,5031.389472205001
Buzet,Rovinj,NA,NA,Rovinj,6826/3,0.343,3,8,NA,6826/3,6826/3,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_6826/3,KC_IZ.csv,13621091,324914,6826/3,235.71797167555113,3450.673300139145
Buzet,Rovinj,NA,NA,Rovinj,4271,0.9783,3,8,NA,4271,4271,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_4271,KC_IZ.csv,11681234,324914,4271,434.71978725509655,9915.774596341826
Buzet,Rovinj,NA,NA,Rovinj,4272/1,0.3992,3,8,NA,4272/1,4272/1,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_4272/1,KC_IZ.csv,11681237,324914,4272/1,435.3593811038909,4035.781366849419
Buzet,Rovinj,NA,NA,Rovinj,4272/2,0.487,3,8,NA,4272/2,4272/2,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_4272/2,KC_IZ.csv,11682276,324914,4272/2,372.8025993695034,4783.341676366466
Buzet,Rovinj,NA,NA,Rovinj,1576,0.24,3,8,NA,1576,1576,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_1576,KC_IZ.csv,13681905,324914,1576,305.08567415187514,4649.232854865663
Buzet,Rovinj,NA,NA,Rovinj,687/3,0.2723,3,8,NA,687/3,687/3,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_687/3,KC_IZ.csv,13673992,324914,687/3,208.69042009654243,2700.615670817541
Buzet,Rovinj,NA,NA,Rovinj,690/2,0.2628,3,8,NA,690/2,690/2,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_690/2,KC_IZ.csv,13673989,324914,690/2,205.75415963885695,2641.113150434664
Buzet,Rovinj,NA,NA,Rovinj,447,0.4992,3,8,NA,447,447,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_447,KC_IZ.csv,13679616,324914,447,291.4305875487898,5177.420953877393
Buzet,Rovinj,NA,NA,Rovinj,1330,0.1993,3,8,NA,1330,1330,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_1330,KC_IZ.csv,13679623,324914,1330,275.5733325328297,1985.3423145449487
Buzet,Rovinj,NA,NA,Rovinj,1331,0.1628,3,8,NA,1331,1331,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_1331,KC_IZ.csv,13680752,324914,1331,179.2455596168554,1610.9737874260054
Buzet,Rovinj,NA,NA,Rovinj,1332,0.3131,3,8,NA,1332,1332,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_1332,KC_IZ.csv,13680751,324914,1332,232.9227640614671,3015.022425224498
Buzet,Rovinj,NA,NA,Rovinj,6320,0.3974,3,8,NA,6320,6320,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_6320,KC_IZ.csv,13628918,324914,6320,257.2557891792748,4005.11732094167
Buzet,Rovinj,NA,NA,Rovinj,2866,0.6238,3,8,NA,2866,2866,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_2866,KC_IZ.csv,12450305,324914,2866,324.82123713039346,6136.483933542424
Buzet,Rovinj,NA,NA,Rovinj,4277/1,0.0835,3,8,NA,4277/1,4277/1,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_4277/1,KC_IZ.csv,11682277,324914,4277/1,127.43042030392385,847.4122105603257
Buzet,Rovinj,NA,NA,Rovinj,5713/2,1.53,3,8,NA,5713/2,5713/2,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_5713/2,NA,NA,NA,NA,NA,NA
Buzet,Rovinj,NA,NA,Rovinj,5713/1,3.75,3,8,NA,5713/1,5713/1,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_5713/1,NA,NA,NA,NA,NA,NA
Buzet,Rovinj,NA,NA,Rovinj,4610/2,1.11,3,8,NA,4610/2,4610/2,324914,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324914_4610/2,NA,NA,NA,NA,NA,NA
Buzet,Rovinj,NA,NA,Bale,5022/1,3.7643,3,8,NA,5022/1,5022/1,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5022/1,KC_IZ.csv,10706228,324876,5022/1,1144.190950493914,37822.28746817826
Buzet,Rovinj,NA,NA,Bale,5352/9,0.2657,3,8,NA,5352/9,5352/9,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5352/9,KC_IZ.csv,10725797,324876,5352/9,301.83248039821586,2680.122532519771
Buzet,Rovinj,NA,NA,Bale,5358/3,0.2816,3,8,NA,5358/3,5358/3,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5358/3,KC_IZ.csv,10716539,324876,5358/3,316.3706204267006,2815.134418659113
Buzet,Rovinj,NA,NA,Bale,5359,0.0737,3,8,NA,5359,5359,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5359,KC_IZ.csv,10716543,324876,5359,124.01097416503282,711.2532834683375
Buzet,Rovinj,NA,NA,Bale,5360/2,0.0946,3,8,NA,5360/2,5360/2,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5360/2,KC_IZ.csv,10725806,324876,5360/2,120.8251672539504,913.0870664045074
Buzet,Rovinj,NA,NA,Bale,5366/1,0.4119,3,8,NA,5366/1,5366/1,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5366/1,KC_IZ.csv,10725799,324876,5366/1,272.4543354491534,4045.358974305022
Buzet,Rovinj,NA,NA,Bale,5367,1.4084,3,8,NA,5367,5367,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5367,KC_IZ.csv,10725800,324876,5367,476.30531256463894,13916.091702707423
Buzet,Rovinj,NA,NA,Bale,5368,0.0709,3,8,NA,5368,5368,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5368,KC_IZ.csv,10736401,324876,5368,110.15168694072878,744.1120085130264
Buzet,Rovinj,NA,NA,Bale,d.5372/1,1,3,8,NA,d.5372/1,5372/1,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5372/1,KC_IZ.csv,10713724,324876,5372/1,717.6051609518645,17726.12768870803
Buzet,Rovinj,NA,NA,Bale,5781/4,0.4732,3,8,NA,5781/4,5781/4,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5781/4,KC_IZ.csv,10710005,324876,5781/4,448.87239899375373,4606.467106321023
Buzet,Rovinj,NA,NA,Bale,5781/8,0.2817,3,8,NA,5781/8,5781/8,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5781/8,KC_IZ.csv,10710002,324876,5781/8,345.76175384618995,2769.3235155077955
Buzet,Rovinj,NA,NA,Bale,5781/9,7.0832,3,8,NA,5781/9,5781/9,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5781/9,KC_IZ.csv,10717398,324876,5781/9,2305.456585292746,70951.20035588417
Buzet,Rovinj,NA,NA,Bale,5274/3,0.565,3,8,NA,5274/3,5274/3,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5274/3,KC_IZ.csv,10715622,324876,5274/3,404.5962428055933,5623.193302948174
Buzet,Rovinj,NA,NA,Bale,5352/3,1.4302,3,8,NA,5352/3,5352/3,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5352/3,KC_IZ.csv,10715623,324876,5352/3,559.9849676790138,14353.143182865268
Buzet,Rovinj,NA,NA,Bale,5352/5,0.9988,3,8,NA,5352/5,5352/5,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5352/5,KC_IZ.csv,10725808,324876,5352/5,624.4190008298905,9929.063068459622
Buzet,Rovinj,NA,NA,Bale,5358/1,0.3882,3,8,NA,5358/1,5358/1,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5358/1,KC_IZ.csv,10716541,324876,5358/1,366.8565710365316,6829.583639112476
Buzet,Rovinj,NA,NA,Bale,5363,0.3057,3,8,NA,5363,5363,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5363,KC_IZ.csv,10725801,324876,5363,313.35030627397487,3120.168633465216
Buzet,Rovinj,NA,NA,Bale,5352/6,0.5956,3,8,NA,5352/6,5352/6,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5352/6,KC_IZ.csv,10725809,324876,5352/6,630.2505884854891,6215.98206281416
Buzet,Rovinj,NA,NA,Bale,5358/2,0.3009,3,8,NA,5358/2,5358/2,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5358/2,KC_IZ.csv,10716540,324876,5358/2,314.4317039904104,2957.8834835728853
Buzet,Rovinj,NA,NA,Bale,5821/6,0.9843,3,8,NA,5821/6,5821/6,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5821/6,KC_IZ.csv,10717389,324876,5821/6,630.1541892712522,9811.628593285997
Buzet,Rovinj,NA,NA,Bale,5820,2.6833,3,8,NA,5820,5820,324876,Rovinj,Istarska županija,Pazin,Šumarija Rovinj,Buzet,324876_5820,KC_IZ.csv,10717397,324876,5820,744.0027869179997,26976.235986864507
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4500,0.0248,3,8,NA,4500,4500,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4500,KC_VZ.csv,10540432,316988.99999999994,4500,81.14755052749265,260.9283861314703
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4501,0.2309,3,8,NA,4501,4501,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4501,KC_VZ.csv,10540437,316988.99999999994,4501,210.86922967311924,2140.959352109594
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4502,0.0435,3,8,NA,4502,4502,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4502,KC_VZ.csv,10540436,316988.99999999994,4502,99.98115479843692,427.0010334128762
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4504,0.2259,3,8,NA,4504,4504,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4504,KC_VZ.csv,10539182,316988.99999999994,4504,205.20077415298752,2302.4919668829557
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4505,0.0309,3,8,NA,4505,4505,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4505,KC_VZ.csv,10540431,316988.99999999994,4505,85.60091192163486,306.9544093097155
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4506,0.0424,3,8,NA,4506,4506,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4506,KC_VZ.csv,10539185,316988.99999999994,4506,200.51788320739934,478.86344566371474
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4507,0.1399,3,8,NA,4507,4507,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4507,KC_VZ.csv,10539183,316988.99999999994,4507,166.32837931689915,1677.8908700749455
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4508,0.0741,3,8,NA,4508,4508,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4508,KC_VZ.csv,10540429,316988.99999999994,4508,111.22314367618895,747.3632760717142
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4509,0.0378,3,8,NA,4509,4509,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4509,KC_VZ.csv,10539186,316988.99999999994,4509,81.4931254364462,405.6846670839285
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4517,0.314,3,8,NA,4517,4517,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4517,KC_VZ.csv,10514272,316988.99999999994,4517,258.46236091893365,3126.436005369666
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,d.4520,0.0455,3,8,NA,d.4520,4520,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4520,KC_VZ.csv,10535149,316988.99999999994,4520,621.7228202414304,5526.28391306861
Koprivnica,Ludbreg,NA,NA,Vinogradi Ludbreški,4525,0.1931,3,8,NA,4525,4525,316989,Ludbreg,Varaždinska županija,Varaždin,Šumarija Ludbreg,Koprivnica,316989_4525,KC_VZ.csv,10539179,316988.99999999994,4525,314.7029996992038,1943.9134254189742
Koprivnica,Varaždin,NA,NA,Križovljanska Dubrava,1060,0.961,3,8,NA,1060,1060,331171,Varaždin,Varaždinska županija,Varaždin,Šumarija Varaždin,Koprivnica,331171_1060,KC_VZ.csv,9149631,331171.00000000006,1060,477.85650004994835,9551.940902951386
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5013,0.2561,4,8,NA,5013,5013,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5013,KC_KKZ.csv,11157203,309290,5013,245.51171195742307,2515.584363332913
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5131/1,0.2561,4,8,NA,5131/1,5131/1,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5131/1,KC_KKZ.csv,11152590,309290,5131/1,11324.509358144482,591717.9849678038
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,d.5131/1,0.0626,4,8,NA,d.5131/1,5131/1,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5131/1,KC_KKZ.csv,11152590,309290,5131/1,11324.509358144482,591717.9849678038
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,d.5131/1,0.4933,4,8,NA,d.5131/1,5131/1,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5131/1,KC_KKZ.csv,11152590,309290,5131/1,11324.509358144482,591717.9849678038
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,d.5131/1,7.0808,4,8,NA,d.5131/1,5131/1,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5131/1,KC_KKZ.csv,11152590,309290,5131/1,11324.509358144482,591717.9849678038
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5132,0.3782,4,8,NA,5132,5132,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5132,KC_KKZ.csv,11156117,309290,5132,273.32053146496514,3729.929281493984
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5133,0.5571,4,8,NA,5133,5133,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5133,KC_KKZ.csv,11156118,309290,5133,481.1209073269543,5665.717225998356
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5135,0.5327,4,8,NA,5135,5135,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5135,KC_KKZ.csv,11154892,309290,5135,421.9882548701362,5366.661740567307
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5184/2,0.1762,4,8,NA,5184/2,5184/2,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5184/2,KC_KKZ.csv,11156011,309290,5184/2,190.56712462897107,1721.4482944047188
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5184/3,0.2151,4,8,NA,5184/3,5184/3,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5184/3,KC_KKZ.csv,11156012,309290,5184/3,215.20946553426168,2234.392007989519
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5185/2,0.246,4,8,NA,5185/2,5185/2,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5185/2,KC_KKZ.csv,11153741,309290,5185/2,215.91156535661776,2595.5854243721774
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5185/3,0.1392,4,8,NA,5185/3,5185/3,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5185/3,KC_KKZ.csv,11157144,309290,5185/3,164.6563403382832,1531.4529621352606
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5186,0.127,4,8,NA,5186,5186,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5186,KC_KKZ.csv,11152604,309290,5186,880.2215769370426,39207.18668785819
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5188,0.9621,4,8,NA,5188,5188,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5188,KC_KKZ.csv,11152603,309290,5188,504.20878958922253,9683.422092627028
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5189,0.6024,4,8,NA,5189,5189,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5189,KC_KKZ.csv,11154891,309290,5189,306.94445791371584,6005.938702142809
Koprivnica,Đurđevac,NA,NA,Ðurđevac II,5190,2.3867,4,8,NA,5190,5190,309290,Đurđevac,Koprivničko-križevačka župa,Koprivnica,Šumarija Đurđevac,Koprivnica,309290_5190,KC_KKZ.csv,11152602,309290,5190,698.6395440479533,23808.238851911156
Osijek,Batina,NA,NA,Popovac,d.1404,7.5497,4,8,NA,d.1404,1404,300276,Beli Manastir,Osječko-baranjska županija,Osijek,Šumarija Batina,Osijek,300276_1404,KC_OBZ.csv,49774,300276,1404,1796.4012746440958,89671.1946689877
Osijek,Batina,NA,NA,Popovac,d.1452,5.3456,4,8,NA,d.1452,1452,300276,Beli Manastir,Osječko-baranjska županija,Osijek,Šumarija Batina,Osijek,300276_1452,KC_OBZ.csv,53474,300276,1452,979.6104225588435,57966.15807230323
Osijek,Batina,NA,NA,Branjina,d.1461,3.3533,4,8,NA,d.1461,1461,300080,Beli Manastir,Osječko-baranjska županija,Osijek,Šumarija Batina,Osijek,300080_1461,KC_OBZ.csv,100481,300080,1461,1497.7572789977444,40090.32257507152
Osijek,Batina,NA,NA,Branjina,d.1464,1.2526,4,8,NA,d.1464,1464,300080,Beli Manastir,Osječko-baranjska županija,Osijek,Šumarija Batina,Osijek,300080_1464,KC_OBZ.csv,100242,300080,1464,1093.4749457082494,15763.874665534195
Osijek,Batina,NA,NA,Branjina,d.1451,1.095,4,8,NA,d.1451,1451,300080,Beli Manastir,Osječko-baranjska županija,Osijek,Šumarija Batina,Osijek,300080_1451,KC_OBZ.csv,100175,300080,1451,940.1246765189202,15880.387410401994
Osijek,Baranjsko Petrovo Selo,NA,NA,Bolman,823,5.8076,4,8,NA,823,823,300063,Beli Manastir,Osječko-baranjska županija,Osijek,Šumarija Baranjsko Petrovo Selo,Osijek,300063_823,KC_OBZ.csv,94818,300063.00000000006,823,1004.1955665562211,58145.2419448713
Gospić,Donji Lapac,NA,NA,Boričevac,d.2799/1B,6.43,4,8,NA,d.2799/1B,2799/1B,304999,Donji Lapac,Ličko-senjska županija,Gospić,Šumarija Donji Lapac,Gospić,304999_2799/1B,NA,NA,NA,NA,NA,NA
Gospić,Donji Lapac,NA,NA,Boričevac,d.2819,4.82,4,8,NA,d.2819,2819,304999,Donji Lapac,Ličko-senjska županija,Gospić,Šumarija Donji Lapac,Gospić,304999_2819,KC_LSZ.csv,NA,304999,2819,3110.35248103,190324.462183
Gospić,Donji Lapac,NA,NA,Boričevac,d.1672/16,4.54,4,8,NA,d.1672/16,1672/16,304999,Donji Lapac,Ličko-senjska županija,Gospić,Šumarija Donji Lapac,Gospić,304999_1672/16,NA,NA,NA,NA,NA,NA
Gospić,Donji Lapac,NA,NA,Boričevac,d.1672/14,3.69,4,8,NA,d.1672/14,1672/14,304999,Donji Lapac,Ličko-senjska županija,Gospić,Šumarija Donji Lapac,Gospić,304999_1672/14,KC_LSZ.csv,NA,304999,1672/14,9169.56963809,528481.334328
Gospić,Donji Lapac,NA,NA,Boričevac,d.2805,6.38,4,8,NA,d.2805,2805,304999,Donji Lapac,Ličko-senjska županija,Gospić,Šumarija Donji Lapac,Gospić,304999_2805,KC_LSZ.csv,NA,304999,2805,1974.78402003,73764.4140847
Gospić,Donji Lapac,NA,NA,Boričevac,d.907/1,54.46,4,8,NA,d.907/1,907/1,304999,Donji Lapac,Ličko-senjska županija,Gospić,Šumarija Donji Lapac,Gospić,304999_907/1,NA,NA,NA,NA,NA,NA
Gospić,Donji Lapac,NA,NA,Boričevac,d.457,16.54,4,8,NA,d.457,457,304999,Donji Lapac,Ličko-senjska županija,Gospić,Šumarija Donji Lapac,Gospić,304999_457,KC_LSZ.csv,NA,304999,457,5736.40439744,457758.50688
Gospić,Donji Lapac,NA,NA,Boričevac,d.365/1,44.07,4,8,NA,d.365/1,365/1,304999,Donji Lapac,Ličko-senjska županija,Gospić,Šumarija Donji Lapac,Gospić,304999_365/1,NA,NA,NA,NA,NA,NA
