USP.x,Sumarija,GJ,Odsjek,KO.x,KC,Povrsina,stranica,odluka,napomena,KC_odluka,KC_2,ko_mb,ku_naziv,ZUP_NAZIV,ZUP_SJEDIS,Sumarija.y,USP.y,KOKC,.id,OBJECTID,KO.y,BROJ_KC,SHAPE_Leng,SHAPE_Area
Split,Zadar,NA,NA,Pridraga,1537/14,4,2,6,NA,1537/14,1537/14,334901,Zadar,Zadarska županija,Zadar,Šumarija Zadar,Split,334901_1537/14,KC_ZADZ.csv,4373986,334900.99999999994,1537/14,17132.76818919977,4960840.593288215
Split,Korčula,NA,NA,Blato,13448/1,24.87,2,6,NA,13448/1,13448/1,314633,Blato,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314633_13448/1,KC_DNZ.csv,10017725,314632.99999999994,13448/1,4412.311512833093,779387.0853356544
Split,Korčula,NA,NA,Blato,1287/480,16,2,6,NA,1287/480,1287/480,314633,Blato,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314633_1287/480,NA,NA,NA,NA,NA,NA
Split,Korčula,NA,NA,Smokvica,4164/1,30,2,6,NA,4164/1,4164/1,314749,Blato,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314749_4164/1,KC_DNZ.csv,10568770,314748.99999999994,4164/1,6186.979154282631,1585926.2932418464
Split,Korčula,NA,NA,Smokvica,4236,0.19,2,6,NA,4236,4236,314749,Blato,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314749_4236,KC_DNZ.csv,10572241,314748.99999999994,4236,1130.3914756312706,45559.457629980636
Split,Korčula,NA,NA,Smokvica,4235/12,0.71,2,6,NA,4235/12,4235/12,314749,Blato,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314749_4235/12,KC_DNZ.csv,10566128,314748.99999999994,4235/12,648.3214199989993,17280.191270280702
Split,Korčula,NA,NA,Smokvica,4235/13,3.18,2,6,NA,4235/13,4235/13,314749,Blato,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314749_4235/13,KC_DNZ.csv,10571009,314748.99999999994,4235/13,1106.4841359661632,58842.06020738852
Split,Korčula,NA,NA,Smokvica,4164/2,3,2,6,NA,4164/2,4164/2,314749,Blato,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314749_4164/2,KC_DNZ.csv,10570015,314748.99999999994,4164/2,5213.4166375764025,1042539.9226568112
Split,Korčula,NA,NA,Čara,2206/1,9.11,2,6,NA,"2206/1, 2206/2, 2205/1",2206/1,314641,Korèula,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314641_2206/1,KC_DNZ.csv,1357265,314640.99999999994,2206/1,1901.573836661689,213196.38542709185
Split,Korčula,NA,NA,Čara,2206/2,9.11,2,6,NA,"2206/1, 2206/2, 2205/1",2206/2,314641,Korèula,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314641_2206/2,KC_DNZ.csv,1357267,314640.99999999994,2206/2,2000.8933400679057,204559.41884317112
Split,Korčula,NA,NA,Čara,2205/1,9.11,2,6,NA,"2206/1, 2206/2, 2205/1",2205/1,314641,Korèula,Dubrovačko-neretvanska župani,Dubrovnik,Šumarija Korčula,Split,314641_2205/1,KC_DNZ.csv,1347754,314640.99999999994,2205/1,3811.183785937032,573322.3866623973
Split,Obrovac,NA,NA,Kruševo,611/2,4,3,6,NA,611/2,611/2,319082,Obrovac,Zadarska županija,Zadar,Šumarija Obrovac,Split,319082_611/2,KC_ZADZ.csv,12425738,319082,611/2,6002.512030758055,651089.2442481617
Split,Obrovac,NA,NA,Kruševo,3192/1,0.4,3,6,NA,3192/1,3192/1,319082,Obrovac,Zadarska županija,Zadar,Šumarija Obrovac,Split,319082_3192/1,KC_ZADZ.csv,12421621,319082,3192/1,15589.626030398738,1184867.0549279589
Split,Obrovac,NA,NA,Kruševo,2341/13,36,3,6,NA,2341/13,2341/13,319082,Obrovac,Zadarska županija,Zadar,Šumarija Obrovac,Split,319082_2341/13,KC_ZADZ.csv,12415801,319082,2341/13,2662.679100134334,223919.63224885718
Split,Obrovac,NA,NA,Kruševo,2341/13,36,3,6,NA,2341/13,2341/13,319082,Obrovac,Zadarska županija,Zadar,Šumarija Obrovac,Split,319082_2341/13,KC_ZADZ.csv,12426329,319082,2341/13,56910.77283772657,9673842.067733629
Split,Obrovac,NA,NA,Kruševo,2341/13,36,3,6,NA,2341/13,2341/13,319082,Obrovac,Zadarska županija,Zadar,Šumarija Obrovac,Split,319082_2341/13,KC_ZADZ.csv,12430015,319082,2341/13,5136.487589350159,314555.8895900817
Split,Obrovac,NA,NA,Kruševo,2341/13,36,3,6,NA,2341/13,2341/13,319082,Obrovac,Zadarska županija,Zadar,Šumarija Obrovac,Split,319082_2341/13,KC_ZADZ.csv,12430155,319082,2341/13,1240.5708538364547,24793.28478015021
Split,Makarska,NA,NA,Makarska-Makar,56/2,6.85,3,6,"56/2 S.I. 5092 N.I., 5093 N.I.","56/2, 5092, 5093",56/2,317063,Makarska,Splitsko-dalmatinska županija,Split,Šumarija Makarska,Split,317063_56/2,NA,NA,NA,NA,NA,NA
Split,Makarska,NA,NA,Makarska-Makar,5092,6.85,3,6,"56/2 S.I. 5092 N.I., 5093 N.I.","56/2, 5092, 5093",5092,317063,Makarska,Splitsko-dalmatinska županija,Split,Šumarija Makarska,Split,317063_5092,KC_SDZ.csv,3794581,317063.00000000006,5092,1770.0900966662261,67371.65433929757
Split,Makarska,NA,NA,Makarska-Makar,5093,6.85,3,6,"56/2 S.I. 5092 N.I., 5093 N.I.","56/2, 5092, 5093",5093,317063,Makarska,Splitsko-dalmatinska županija,Split,Šumarija Makarska,Split,317063_5093,KC_SDZ.csv,3794582,317063.00000000006,5093,125.98306085636156,1028.022783551983
Split,Sinj,NA,NA,Vrlika,d.448/1,11.8,3,6,NA,d.448/1,448/1,325996,Sinj,Splitsko-dalmatinska županija,Split,Šumarija Sinj,Split,325996_448/1,KC_SDZ.csv,11964721,325996,448/1,3680.371146492211,205727.13979935928
Split,Sinj,NA,NA,Vrlika,449,0.0327,3,6,NA,449,449,325996,Sinj,Splitsko-dalmatinska županija,Split,Šumarija Sinj,Split,325996_449,KC_SDZ.csv,11965898,325996,449,123.96092508653659,670.2575384545593
Split,Šibenik,NA,NA,Konjevrate,1093,0.03,3,6,NA,1093,1093,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1093,KC_SKZ.csv,11834858,330051.00000000006,1093,77.45315980969932,276.0446313489186
Split,Šibenik,NA,NA,Konjevrate,1282,0.28,3,6,NA,1282,1282,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1282,KC_SKZ.csv,11832629,330051.00000000006,1282,780.6524375413164,3097.8591434548725
Split,Šibenik,NA,NA,Konjevrate,1311/1,1.4,3,6,NA,1311/1,1311/1,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1311/1,KC_SKZ.csv,11826943,330051.00000000006,1311/1,498.32464829583427,14196.215894258065
Split,Šibenik,NA,NA,Konjevrate,1314,1.17,3,6,NA,1314,1314,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1314,KC_SKZ.csv,11830379,330051.00000000006,1314,536.5833810514374,11710.164565316754
Split,Šibenik,NA,NA,Konjevrate,1319,0.09,3,6,NA,1319,1319,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1319,KC_SKZ.csv,11831522,330051.00000000006,1319,280.2271019178792,291.2291027126207
Split,Šibenik,NA,NA,Konjevrate,1327/2,1.67,3,6,NA,1327/2,1327/2,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1327/2,KC_SKZ.csv,11826941,330051.00000000006,1327/2,539.2330183637445,16600.53575852771
Split,Šibenik,NA,NA,Konjevrate,1336,0.06,3,6,NA,1336,1336,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1336,KC_SKZ.csv,11825834,330051.00000000006,1336,284.2271536590843,583.4467578017149
Split,Šibenik,NA,NA,Konjevrate,1338,0.62,3,6,NA,1338,1338,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1338,KC_SKZ.csv,11825832,330051.00000000006,1338,448.28198163325266,6400.140578464705
Split,Šibenik,NA,NA,Konjevrate,1354,0.06,3,6,NA,1354,1354,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1354,KC_SKZ.csv,11824699,330051.00000000006,1354,165.67835233173003,655.7559942327194
Split,Šibenik,NA,NA,Konjevrate,1358/11,46.11,3,6,NA,1358/11,1358/11,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1358/11,KC_SKZ.csv,11827813,330051.00000000006,1358/11,4851.582360551038,456644.2899329943
Split,Šibenik,NA,NA,Konjevrate,1359,1.69,3,6,NA,1359,1359,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1359,KC_SKZ.csv,11824687,330051.00000000006,1359,717.5187269498064,16879.22604502754
Split,Šibenik,NA,NA,Konjevrate,1360,0.01,3,6,NA,1360,1360,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1360,KC_SKZ.csv,11824697,330051.00000000006,1360,64.16822473050333,133.86175311601315
Split,Šibenik,NA,NA,Konjevrate,1362/1,0.01,3,6,NA,1362/1,1362/1,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1362/1,KC_SKZ.csv,11834863,330051.00000000006,1362/1,42.69427394835736,66.56297905201973
Split,Šibenik,NA,NA,Konjevrate,1363,0.03,3,6,NA,1363,1363,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1363,KC_SKZ.csv,11834865,330051.00000000006,1363,83.52545396484888,330.78958709303174
Split,Šibenik,NA,NA,Konjevrate,1364/1,1.12,3,6,NA,1364/1,1364/1,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1364/1,KC_SKZ.csv,11834861,330051.00000000006,1364/1,589.5240985108325,11219.912482289494
Split,Šibenik,NA,NA,Konjevrate,1364/3,0.1,3,6,NA,1364/3,1364/3,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1364/3,KC_SKZ.csv,11834860,330051.00000000006,1364/3,594.1612279606934,1299.8110819367082
Split,Šibenik,NA,NA,Konjevrate,1364/4,0.99,3,6,NA,1364/4,1364/4,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1364/4,KC_SKZ.csv,11823599,330051.00000000006,1364/4,530.2854162018068,10096.88412384216
Split,Šibenik,NA,NA,Konjevrate,1368,0.08,3,6,NA,1368,1368,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1368,KC_SKZ.csv,11823592,330051.00000000006,1368,130.9925691597174,807.525391037682
Split,Šibenik,NA,NA,Konjevrate,1386,0.03,3,6,NA,1386,1386,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1386,KC_SKZ.csv,11823593,330051.00000000006,1386,135.13257217629217,390.4642253040053
Split,Šibenik,NA,NA,Konjevrate,1392/1,0.66,3,6,NA,1392/1,1392/1,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1392/1,KC_SKZ.csv,11821401,330051.00000000006,1392/1,544.3374574262975,6646.362157094359
Split,Šibenik,NA,NA,Konjevrate,1413,0.06,3,6,NA,1413,1413,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1413,KC_SKZ.csv,11836020,330051.00000000006,1413,111.17536807218713,697.2881765271327
Split,Šibenik,NA,NA,Konjevrate,1414/5,0.02,3,6,NA,1414/5,1414/5,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1414/5,KC_SKZ.csv,11828943,330051.00000000006,1414/5,67.19180606709651,252.94695623135698
Split,Šibenik,NA,NA,Konjevrate,1414/9,0.66,3,6,NA,1414/9,1414/9,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1414/9,KC_SKZ.csv,11824468,330051.00000000006,1414/9,534.4303069914803,6769.86743584401
Split,Šibenik,NA,NA,Konjevrate,1415,0.03,3,6,NA,1415,1415,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1415,KC_SKZ.csv,11826734,330051.00000000006,1415,93.01363179784019,334.670508534237
Split,Šibenik,NA,NA,Konjevrate,1419,0.29,3,6,NA,1419,1419,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1419,KC_SKZ.csv,11824470,330051.00000000006,1419,262.5778605633192,2883.99503860191
Split,Šibenik,NA,NA,Konjevrate,1420/1,0.29,3,6,NA,1420/1,1420/1,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1420/1,KC_SKZ.csv,11831259,330051.00000000006,1420/1,494.60869093766377,2888.1295624225877
Split,Šibenik,NA,NA,Konjevrate,1528/12,6,3,6,NA,1528/12,1528/12,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1528/12,KC_SKZ.csv,11825609,330051.00000000006,1528/12,2081.2612267795107,60781.54693920735
Split,Šibenik,NA,NA,Konjevrate,1529/3,11.95,3,6,NA,1529/3,1529/3,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1529/3,KC_SKZ.csv,11831541,330051.00000000006,1529/3,2137.7547695054745,119669.82080977337
Split,Šibenik,NA,NA,Konjevrate,1529/5,3.79,3,6,NA,1529/5,1529/5,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1529/5,KC_SKZ.csv,11824474,330051.00000000006,1529/5,1024.375181463402,37980.53208443003
Split,Šibenik,NA,NA,Konjevrate,1530/1,11.13,3,6,NA,1530/1,1530/1,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1530/1,KC_SKZ.csv,11824472,330051.00000000006,1530/1,1850.9536920297137,114606.30258083837
Split,Šibenik,NA,NA,Konjevrate,1530/5,11.84,3,6,NA,1530/5,1530/5,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1530/5,KC_SKZ.csv,11829210,330051.00000000006,1530/5,2027.6990896362345,118029.12116607839
Split,Šibenik,NA,NA,Konjevrate,1544,0.06,3,6,NA,1544,1544,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1544,KC_SKZ.csv,11829206,330051.00000000006,1544,144.3104862644492,577.4337201259975
Split,Šibenik,NA,NA,Konjevrate,1547,0.21,3,6,NA,1547,1547,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1547,KC_SKZ.csv,11829204,330051.00000000006,1547,356.83700999749567,2231.497292212265
Split,Šibenik,NA,NA,Konjevrate,1548,0.16,3,6,NA,1548,1548,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1548,KC_SKZ.csv,11828059,330051.00000000006,1548,223.94237257077256,1646.8442152264263
Split,Šibenik,NA,NA,Konjevrate,1549,0.06,3,6,NA,1549,1549,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1549,KC_SKZ.csv,11828058,330051.00000000006,1549,117.1441061417031,619.1478532164707
Split,Šibenik,NA,NA,Konjevrate,1576/3,0.06,3,6,NA,1576/3,1576/3,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1576/3,KC_SKZ.csv,11834898,330051.00000000006,1576/3,120.59466474751045,572.055787142277
Split,Šibenik,NA,NA,Konjevrate,1599,0.2,3,6,NA,1599,1599,330051,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330051_1599,KC_SKZ.csv,11834888,330051.00000000006,1599,284.48840414655047,2068.1080275214185
Split,Šibenik,NA,NA,Čista,802/1,521,3,6,NA,802/1,802/1,329932,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329932_802/1,KC_SKZ.csv,10059146,329932,802/1,11402.30956906359,3184644.8379996303
Split,Šibenik,NA,NA,Čista,803,322.49,3,6,NA,803,803,329932,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329932_803,KC_SKZ.csv,10060470,329932,803,11602.398559010411,3225420.6664460474
Split,Šibenik,NA,NA,Čista,2019/3,139.98,3,6,NA,2019/3,2019/3,329932,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329932_2019/3,KC_SKZ.csv,10060462,329932,2019/3,6964.376896238117,1394189.6017631362
Split,Šibenik,NA,NA,Jadrtovac,d.374/1,12,3,6,NA,"d.374/1, d.374/9",374/1,330035,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330035_374/1,KC_SKZ.csv,11885669,330035.00000000006,374/1,3675.1083203996145,324578.2374980559
Split,Šibenik,NA,NA,Jadrtovac,d.374/9,12,3,6,NA,"d.374/1, d.374/9",374/9,330035,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330035_374/9,KC_SKZ.csv,11892953,330035.00000000006,374/9,4057.003966973894,410863.0361573941
Split,Šibenik,NA,NA,Zaton-Raslina,618/5,1.6,3,6,NA,618/5,618/5,330353,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330353_618/5,KC_SKZ.csv,11932960,330352.99999999994,618/5,9416.944539109503,1389811.077873377
Split,Šibenik,NA,NA,Tisno,d.1280/1,10,3,6,NA,d.1280/1,1280/1,330272,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330272_1280/1,KC_SKZ.csv,11984244,330272,1280/1,5054.097557511567,620646.5209567301
Split,Šibenik,NA,NA,Tisno,9178/7,10,3,6,NA,9178/7,9178/7,330272,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330272_9178/7,KC_SKZ.csv,11985972,330272,9178/7,1476.062605307441,33776.6953396264
Split,Šibenik,NA,NA,Dubravice,1401/1,39.88,3,6,NA,1401/1,1401/1,329991,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329991_1401/1,KC_SKZ.csv,9949155,329991.00000000006,1401/1,3884.4689046684352,400775.2789867719
Split,Šibenik,NA,NA,Velika Glava,1626/1,34.16,3,6,NA,1626/1,1626/1,330329,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330329_1626/1,KC_SKZ.csv,10185030,330328.99999999994,1626/1,3853.9636796282757,342579.7025059785
Split,Šibenik,NA,NA,Bribir,1345/3,5,3,6,NA,1345/3,1345/3,329916,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,329916_1345/3,KC_SKZ.csv,10061913,329916,1345/3,1233.5689546812644,71614.32036472294
Senj,Krk,NA,NA,Skrbčići,995/1,14.27,4,6,NA,995/1,995/1,315982,Krk,Primorsko-goranska županija,Rijeka,Šumarija Krk,Senj,315982_995/1,NA,NA,NA,NA,NA,NA
Senj,Krk,NA,NA,Skrbčići,1297/2,16.53,4,6,NA,1297/2,1297/2,315982,Krk,Primorsko-goranska županija,Rijeka,Šumarija Krk,Senj,315982_1297/2,KC_PGZ.csv,10650984,315982,1297/2,1706.8299411570383,168413.03331165438
Senj,Krk,NA,NA,Skrbčići,995/7,1.5,4,6,NA,995/7,995/7,315982,Krk,Primorsko-goranska županija,Rijeka,Šumarija Krk,Senj,315982_995/7,KC_PGZ.csv,10636195,315982,995/7,678.0792582201162,15042.670530733983
Buzet,Cres-Lošinj,NA,NA,Osor,d.1017/1,2.3,4,6,NA,d.1017/1,1017/1,302422,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302422_1017/1,KC_PGZ.csv,7293927,302422,1017/1,2344.59977678377,185444.73224515966
Buzet,Cres-Lošinj,NA,NA,Osor,d.1017/5,13.59,4,6,NA,d.1017/5,1017/5,302422,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302422_1017/5,KC_PGZ.csv,7304384,302422,1017/5,1867.437151547356,188059.50487162857
Buzet,Cres-Lošinj,NA,NA,Ćunski,8499/2,2.23,4,6,NA,8499/2,8499/2,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8499/2,KC_PGZ.csv,7548991,302340.99999999994,8499/2,616.7684378004298,22350.198646942416
Buzet,Cres-Lošinj,NA,NA,Ćunski,8501,0.82,4,6,NA,8501,8501,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8501,KC_PGZ.csv,7545185,302340.99999999994,8501,383.9959598801801,8157.1852824044445
Buzet,Cres-Lošinj,NA,NA,Ćunski,7993,0.1609,4,6,NA,7993,7993,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_7993,KC_PGZ.csv,7546523,302340.99999999994,7993,169.7332660614203,1597.2592192010761
Buzet,Cres-Lošinj,NA,NA,Ćunski,8036,0.6101,4,6,NA,8036,8036,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8036,KC_PGZ.csv,7550316,302340.99999999994,8036,320.20775509803156,6093.646724901407
Buzet,Cres-Lošinj,NA,NA,Ćunski,7997,0.3566,4,6,NA,7997,7997,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_7997,KC_PGZ.csv,7546525,302340.99999999994,7997,297.8986765009943,3531.863167054032
Buzet,Cres-Lošinj,NA,NA,Ćunski,8038,0.2656,4,6,NA,8038,8038,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8038,KC_PGZ.csv,7550317,302340.99999999994,8038,241.10071415603574,2727.4232530873605
Buzet,Cres-Lošinj,NA,NA,Ćunski,8039,0.3164,4,6,NA,8039,8039,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8039,KC_PGZ.csv,7550313,302340.99999999994,8039,255.98506239367146,3172.801643236398
Buzet,Cres-Lošinj,NA,NA,Ćunski,8499/1,1.729,4,6,NA,8499/1,8499/1,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8499/1,KC_PGZ.csv,7548990,302340.99999999994,8499/1,698.8648585269063,17312.539218108668
Buzet,Cres-Lošinj,NA,NA,Ćunski,8508/1,0.3285,4,6,NA,8508/1,8508/1,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8508/1,KC_PGZ.csv,7545186,302340.99999999994,8508/1,281.4965178291859,3262.1986620175717
Buzet,Cres-Lošinj,NA,NA,Ćunski,8508/2,0.3146,4,6,NA,8508/2,8508/2,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8508/2,KC_PGZ.csv,7545187,302340.99999999994,8508/2,272.2379927402253,3081.004993925927
Buzet,Cres-Lošinj,NA,NA,Ćunski,8318,0.3896,4,6,NA,8318,8318,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8318,KC_PGZ.csv,7545200,302340.99999999994,8318,246.36596252813,3805.856115056385
Buzet,Cres-Lošinj,NA,NA,Ćunski,8315,1.5478,4,6,NA,8315,8315,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8315,KC_PGZ.csv,7546477,302340.99999999994,8315,710.5980071696946,15602.789481179641
Buzet,Cres-Lošinj,NA,NA,Ćunski,8170,0.0373,4,6,NA,8170,8170,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8170,KC_PGZ.csv,7564530,302340.99999999994,8170,82.925293846279,376.9830336455983
Buzet,Cres-Lošinj,NA,NA,Ćunski,8173,0.6317,4,6,NA,8173,8173,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8173,KC_PGZ.csv,7551049,302340.99999999994,8173,415.50211156328737,6247.443401691806
Buzet,Cres-Lošinj,NA,NA,Ćunski,8205,0.2181,4,6,NA,8205,8205,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8205,KC_PGZ.csv,7560661,302340.99999999994,8205,197.9980055233426,2196.493529689434
Buzet,Cres-Lošinj,NA,NA,Ćunski,8214/1,0.1441,4,6,NA,8214/1,8214/1,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8214/1,KC_PGZ.csv,7563240,302340.99999999994,8214/1,176.10816676241961,1413.3046282765558
Buzet,Cres-Lošinj,NA,NA,Ćunski,8215/1,0.1855,4,6,NA,8215/1,8215/1,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8215/1,KC_PGZ.csv,7563242,302340.99999999994,8215/1,210.47876686742728,1832.68035997874
Buzet,Cres-Lošinj,NA,NA,Ćunski,8216,0.2857,4,6,NA,8216,8216,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8216,KC_PGZ.csv,7563241,302340.99999999994,8216,265.63097305806957,2852.603856547541
Buzet,Cres-Lošinj,NA,NA,Ćunski,8165,0.0881,4,6,NA,8165,8165,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8165,KC_PGZ.csv,7545267,302340.99999999994,8165,120.59240855026334,897.1998396010927
Buzet,Cres-Lošinj,NA,NA,Ćunski,8169,0.8203,4,6,NA,8169,8169,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_8169,KC_PGZ.csv,7564532,302340.99999999994,8169,408.1323553531073,8137.357554335243
Buzet,Cres-Lošinj,NA,NA,Ćunski,7924,0.7366,4,6,NA,7924,7924,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_7924,KC_PGZ.csv,7552863,302340.99999999994,7924,358.06601337464133,7315.507647339719
Buzet,Cres-Lošinj,NA,NA,Ćunski,7928,0.3566,4,6,NA,7928,7928,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_7928,KC_PGZ.csv,7550415,302340.99999999994,7928,259.33954492139634,3590.4551105830133
Buzet,Cres-Lošinj,NA,NA,Ćunski,7930,0.1212,4,6,NA,7930,7930,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_7930,KC_PGZ.csv,7550417,302340.99999999994,7930,207.90716474281678,1259.4945757706237
Buzet,Cres-Lošinj,NA,NA,Ćunski,7932,0.3043,4,6,NA,7932,7932,302341,Mali Lošinj,Primorsko-goranska županija,Rijeka,Šumarija Cres-Lošinj,Buzet,302341_7932,KC_PGZ.csv,7550411,302340.99999999994,7932,238.79451572108894,3036.088700503601
