USP.x,Sumarija,GJ,Odsjek,KO.x,KC,Povrsina,stranica,odluka,napomena,KC_odluka,KC_2,ko_mb,ku_naziv,ZUP_NAZIV,ZUP_SJEDIS,Sumarija.y,USP.y,KOKC,.id,OBJECTID,KO.y,BROJ_KC,SHAPE_Leng,SHAPE_Area
Split,Šibenik,NA,NA,Velika Glava,885/1,15,2,7,NA,"817/1, 885/1",885/1,330329,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330329_885/1,KC_SKZ.csv,10180119,330328.99999999994,885/1,4706.464779874177,409681.51085144584
Split,Šibenik,NA,NA,Skradin,3200/1,35,2,7,NA,3200/1,3200/1,330230,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330230_3200/1,KC_SKZ.csv,10142379,330230,3200/1,13952.78371656976,1855876.5239990603
Split,Šibenik,NA,NA,Vrpolje,1393,120,2,7,NA,1393,1393,330345,Šibenik,Šibensko-kninska županija,Šibenik,Šumarija Šibenik,Split,330345_1393,KC_SKZ.csv,11878047,330344.99999999994,1393,12716.566753302668,5873997.229595497
Split,Benkovac,NA,NA,Radošinovci,d.331/1,7,2,7,NA,d.331/1,331/1,300667,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300667_331/1,KC_ZADZ.csv,11625644,300667.00000000006,331/1,13467.63897109265,7931131.726412616
Split,Benkovac,NA,NA,Raštević,d.986/1,50,2,7,NA,d.986/1,986/1,300675,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300675_986/1,KC_ZADZ.csv,10702690,300675.00000000006,986/1,4306.432696090532,893687.0995550333
Split,Benkovac,NA,NA,Bjelina,d.1655,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1655,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1655,KC_ZADZ.csv,11662884,300380.99999999994,1655,1195.7015460138957,61166.600875914264
Split,Benkovac,NA,NA,Bjelina,d.1657,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1657,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1657,KC_ZADZ.csv,11661625,300380.99999999994,1657,2604.4196499542886,90106.89663798666
Split,Benkovac,NA,NA,Bjelina,d.1658/1,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1658/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1658/1,KC_ZADZ.csv,11661630,300380.99999999994,1658/1,1079.30111757031,21282.57660616698
Split,Benkovac,NA,NA,Bjelina,d.1658/1,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1658/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1658/1,KC_ZADZ.csv,11661630,300380.99999999994,1658/1,1079.30111757031,21282.57660616698
Split,Benkovac,NA,NA,Bjelina,d.1658/2,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1658/2,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1658/2,KC_ZADZ.csv,11666678,300380.99999999994,1658/2,1168.4649165749709,16230.796830633184
Split,Benkovac,NA,NA,Bjelina,d.1734/1,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1734/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1734/1,KC_ZADZ.csv,11667927,300380.99999999994,1734/1,10360.517845707864,1532933.8541961396
Split,Benkovac,NA,NA,Bjelina,d.1734/1,77.663,2,7,NA,"d.1655, d.1657, d.1658/1, d.1658/1, d.1658/2, d.1734/1",1734/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_1734/1,KC_SKZ.csv,11667927,300380.99999999994,1734/1,10360.517845707864,1532933.8541961396
Split,Benkovac,NA,NA,Bjelina,d.2448/1,25,2,7,NA,d.2448/1,2448/1,300381,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300381_2448/1,KC_ZADZ.csv,11659147,300380.99999999994,2448/1,7034.486189488348,758442.9929765296
Split,Benkovac,NA,NA,Polača,d.417/1,5.4034,2,7,NA,d.417/1,417/1,300624,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300624_417/1,KC_ZADZ.csv,10624922,300624,417/1,2799.4111725441307,182742.49180180434
Split,Benkovac,NA,NA,Polača,d.417/6,0.7844,3,7,NA,d.417/6,417/6,300624,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300624_417/6,KC_ZADZ.csv,10626009,300624,417/6,3566.879361433157,388792.6553958655
Split,Benkovac,NA,NA,Tinj,d.360/3,0.32,3,7,NA,d.360/3,360/3,300713,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300713_360/3,KC_ZADZ.csv,10708409,300712.99999999994,360/3,14420.962026909425,1272176.3538599077
Split,Benkovac,NA,NA,Tinj,d.500/1,33.6079,3,7,NA,"d.500/1, d.501/5",500/1,300713,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300713_500/1,KC_ZADZ.csv,10712230,300712.99999999994,500/1,2150.983640055557,101383.5046688031
Split,Benkovac,NA,NA,Tinj,d.501/5,33.6079,3,7,NA,"d.500/1, d.501/5",501/5,300713,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300713_501/5,KC_ZADZ.csv,10717679,300712.99999999994,501/5,6840.746336051735,1065900.7655322747
Split,Benkovac,NA,NA,Nadin,d.1081/1,75,3,7,NA,"d.1081/1, d.1015/47, d.1015/46",1081/1,300586,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300586_1081/1,KC_ZADZ.csv,12545910,300586,1081/1,2575.1794598823576,257480.70974656858
Split,Benkovac,NA,NA,Nadin,d.1015/47,75,3,7,NA,"d.1081/1, d.1015/47, d.1015/46",1015/47,300586,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300586_1015/47,KC_ZADZ.csv,12540202,300586,1015/47,9096.992503334666,451936.8302054338
Split,Benkovac,NA,NA,Nadin,d.1015/46,75,3,7,NA,"d.1081/1, d.1015/47, d.1015/46",1015/46,300586,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300586_1015/46,KC_ZADZ.csv,12548125,300586,1015/46,4592.611789712401,555300.7916969149
Split,Benkovac,NA,NA,Lišane Ostrovica,d.199/2,22,3,7,NA,d.199/2,199/2,300578,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300578_199/2,KC_ZADZ.csv,12549367,300578,199/2,5428.514078578459,857724.1052915545
Split,Benkovac,NA,NA,Lišane Ostrovica,d.1407/4,5,3,7,NA,d.1407/4,1407/4,300578,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300578_1407/4,KC_ZADZ.csv,12547146,300578,1407/4,6370.358714024799,526657.350438217
Split,Benkovac,NA,NA,Stankovci,d.1311/1,15.9371,3,7,NA,"d.1311/1, d.1311/2",1311/1,300691,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300691_1311/1,KC_ZADZ.csv,12564739,300691.00000000006,1311/1,1177.638423521509,50178.43671879977
Split,Benkovac,NA,NA,Stankovci,d.1311/2,15.9371,3,7,NA,"d.1311/1, d.1311/2",1311/2,300691,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300691_1311/2,KC_ZADZ.csv,12564735,300691.00000000006,1311/2,1439.6159488788448,109938.98394804081
Split,Benkovac,NA,NA,Gornje Biljane,d.398/37,0.8,3,7,NA,d.398/37,398/37,300489,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300489_398/37,KC_ZADZ.csv,650402,300488.99999999994,398/37,655.3593520426065,10046.270475439414
Split,Benkovac,NA,NA,Lepuri,d.2075/1,20,3,7,NA,d.2075/1,2075/1,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2075/1,KC_ZADZ.csv,12510036,300551.00000000006,2075/1,3193.1259135290748,517871.40955266106
Split,Benkovac,NA,NA,Lepuri,d.1914/5,2.58,3,7,NA,d.1914/5,1914/5,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_1914/5,KC_ZADZ.csv,12511227,300551.00000000006,1914/5,7978.313617705654,1276022.219710064
Split,Benkovac,NA,NA,Lepuri,d.2070,15,3,7,NA,d.2070,2070,300551,Benkovac,Zadarska županija,Zadar,Šumarija Benkovac,Split,300551_2070,KC_ZADZ.csv,12513643,300551.00000000006,2070,2894.956966442721,408198.2274726695
Split,Biograd,NA,NA,Filipjakov,d.615/2,1.2,3,7,d.615/2 S.I. (621/1 N.I.),"d.615/2, 621/1",615/2,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_615/2,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Filipjakov,621/1,1.2,3,7,d.615/2 S.I. (621/1 N.I.),"d.615/2, 621/1",621/1,300772,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300772_621/1,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Turanj,959/1,6.08,3,7,NA,959/1,959/1,300861,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300861_959/1,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Turanj,958/1,1.42,3,7,NA,958/1,958/1,300861,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300861_958/1,NA,NA,NA,NA,NA,NA
Split,Biograd,NA,NA,Turanj,1210/2,45,3,7,NA,1210/2,1210/2,300861,Biograd na moru,Zadarska županija,Zadar,Šumarija Biograd,Split,300861_1210/2,NA,NA,NA,NA,NA,NA
